Site;Operation;DATE_.SETUP;DATE_.COLLECT;In_Out;Males;Females;Unknown;Remarks;distToTargets;NearIntervention;elevChange;trapElev;targetElev;elevDiff
ZAN6;PAUL AND RICHARDS' VILLAGES;5/11/17;5/13/17;Case;0;0;0;;1,32824232253809;Kafi;95;431;366;65
ZAN7;PAUL AND RICHARDS' VILLAGES;10/28/16;10/30/16;Case;0;0;0;;1,42064515620679;Kafi;121;427;368;59
ZAN7;PAUL AND RICHARDS' VILLAGES;5/11/17;5/13/17;Case;0;0;0;;1,42064515620679;Kafi;121;427;368;59
ZAN8;PAUL AND RICHARDS' VILLAGES;10/28/16;10/30/16;Case;0;0;0;;1,53302744499077;Kafi;129;428;368;60
ZAN8;PAUL AND RICHARDS' VILLAGES;5/11/17;5/13/17;Case;1;0;0;trap on path to pond;1,53302744499077;Kafi;129;428;368;60
ZWA01;T7;4/30/17;5/2/17;IN;0;0;0;;0,00627456886020094;Lake Zwa;0;390;390;0
ZWA01;T0;6/29/15;7/1/15;IN;0;0;0;Smoke; ; ; ;390; ; 
ZWA01;T6;2/8/17;2/10/17;IN;0;0;0;;0,00627456886020094;Lake Zwa;0;390;390;0
ZWA01;T1;11/23/15;11/25/15;IN;0;1;0;;0,00627456886020094;Lake Zwa;0;390;390;0
ZWA01;T2;2/8/16;2/10/16;IN;0;0;0;;0,00627456886020094;Lake Zwa;0;390;390;0
ZWA01;T3;4/25/16;4/27/16;IN;0;0;0;;0,00627456886020094;Lake Zwa;0;390;390;0
ZWA01;T4;7/25/16;7/27/16;IN;0;0;0;;0,00627456886020094;Lake Zwa;0;390;390;0
ZWA01;T8;7/19/17;7/21/17;IN;0;0;0;;0,00627456886020094;Lake Zwa;0;390;390;0
ZWA01;T5;11/1/16;11/3/16;3 deployments;0;0;0;;0,00627456886020094;Lake Zwa;0;390;390;0
ZWA02;T7;4/30/17;5/2/17;IN;0;0;0;;0,00740318914036409;Lake Zwa;0;390;390;0
ZWA02;T8;7/19/17;7/21/17;IN;0;0;0;;0,00740318914036409;Lake Zwa;0;390;390;0
ZWA02;T4;7/25/16;7/27/16;IN;0;1;0;;0,00858322648903806;Lake Zwa;0;390;390;0
ZWA02;T5;11/1/16;11/3/16;3 deployments;0;1;0;;0,00740318914036409;Lake Zwa;0;390;390;0
ZWA02;T6;2/8/17;2/10/17;IN;0;0;0;;0,00740318914036409;Lake Zwa;0;390;390;0
ZWA02;T2;2/8/16;2/10/16;IN;0;0;0;;0,00858322648903806;Lake Zwa;0;390;390;0
ZWA02;T1;11/23/15;11/25/15;IN;3;2;0;;0,00858322648903806;Lake Zwa;0;390;390;0
ZWA02;T3;4/25/16;4/27/16;IN;0;0;0;;0,00858322648903806;Lake Zwa;0;390;390;0
ZWA02;T0;6/29/15;7/1/15;IN;4;6;0;; ; ; ;390; ; 
ZWA03;T4;7/25/16;7/27/16;IN;0;0;0;;0,00913122766987978;Lake Zwa;0;390;390;0
ZWA03;T5;11/1/16;11/3/16;3 deployments;0;0;0;;0,0050233833089951;Lake Zwa;0;390;390;0
ZWA03;T1;11/23/15;11/25/15;IN;1;0;0;;0,00913122766987978;Lake Zwa;0;390;390;0
ZWA03;T2;2/8/16;2/10/16;IN;0;0;0;;0,00913122766987978;Lake Zwa;0;390;390;0
ZWA03;T7;4/30/17;5/2/17;IN;0;0;0;;0,0050233833089951;Lake Zwa;0;390;390;0
ZWA03;T8;7/19/17;7/21/17;IN;0;0;0;;0,0050233833089951;Lake Zwa;0;390;390;0
ZWA03;T3;4/25/16;4/27/16;IN;0;0;0;;0,00913122766987978;Lake Zwa;0;390;390;0
ZWA03;T6;2/8/17;2/10/17;IN;0;0;0;;0,0050233833089951;Lake Zwa;0;390;390;0
ZWA03;T0;6/29/15;7/1/15;IN;0;0;0;; ; ; ;390; ; 
ZWA04;T7;4/30/17;5/2/17;IN;0;0;0;;0,0086017158751181;Lake Zwa;0;390;390;0
ZWA04;T2;2/8/16;2/10/16;IN;0;0;0;;0,00933984040114277;Lake Zwa;0;390;390;0
ZWA04;T4;7/25/16;7/27/16;IN;0;0;0;;0,00933984040114277;Lake Zwa;0;390;390;0
ZWA04;T5;11/1/16;11/3/16;3 deployments;0;0;0;;0,0086017158751181;Lake Zwa;0;390;390;0
ZWA04;T6;2/8/17;2/10/17;IN;0;0;0;;0,0086017158751181;Lake Zwa;0;390;390;0
ZWA04;T1;11/23/15;11/25/15;IN;0;0;0;;0,00933984040114277;Lake Zwa;0;390;390;0
ZWA04;T8;7/19/17;7/21/17;IN; ; ; ;stolen;0,0086017158751181;Lake Zwa;0;390;390;0
ZWA04;T3;4/25/16;4/27/16;IN;0;0;0;;0,00933984040114277;Lake Zwa;0;390;390;0
ZWA04;T0;6/29/15;7/1/15;IN;1;0;0;; ; ; ;390; ; 
ZWA05;T7;4/30/17;5/2/17;IN;0;0;0;;0,0164168537683727;Lake Zwa;1;392;391;1
ZWA05;T2;2/8/16;2/10/16;IN;0;0;0;;0,0203639939711512;Lake Zwa;1;392;391;1
ZWA05;T0;6/29/15;7/1/15;IN;0;0;0;; ; ; ;392; ; 
ZWA05;T4;7/25/16;7/27/16;IN;0;1;0;;0,0203639939711512;Lake Zwa;1;392;391;1
ZWA05;T5;11/1/16;11/3/16;3 deployments;0;0;0;;0,0164168537683727;Lake Zwa;1;392;391;1
ZWA05;T6;2/8/17;2/10/17;IN;0;0;0;;0,0164168537683727;Lake Zwa;1;392;391;1
ZWA05;T8;7/19/17;7/21/17;IN;0;0;0;;0,0164168537683727;Lake Zwa;1;392;391;1
ZWA05;T1;11/23/15;11/25/15;IN;0;0;0;;0,0203639939711512;Lake Zwa;1;392;391;1
ZWA05;T3;4/25/16;4/27/16;IN;0;0;0;;0,0203639939711512;Lake Zwa;1;392;391;1
